582;433;3;20.81448;48.09973;TrainStation Miskolc;M
583;434;3;18.2276;46.06595;TrainStation Pecs;M
584;435;3;17.66354;47.68384;TrainStation Gyoer;M
585;436;3;21.7042;47.94873;TrainStation Nyiregyhaza;M
586;437;3;19.71569;46.90429;TrainStation Kecskemet;M
587;438;3;18.43002;47.18297;TrainStation Szekesfehervar;M
588;439;3;16.63185;47.23794;TrainStation Szombathely;S
589;440;3;20.45123;44.80981;TrainStation Belgrad;L
590;441;3;19.81362;45.26987;TrainStation Novi Sad;M
591;442;3;21.88315;43.33609;TrainStation Nis;M
592;443;3;20.93043;44.00999;TrainStation Kragujevac;M
593;444;3;19.67055;46.10222;TrainStation Subotica;M
594;445;3;26.07326;44.44577;TrainStation Bucharest;L
595;446;3;23.58084;45.95732;TrainStation Sebes;S
596;447;3;26.26776;47.66901;TrainStation Suceava;S
597;448;3;25.61689;45.66227;TrainStation Brasov;M
598;449;3;27.18922;46.10113;TrainStation Adjud;S
599;450;3;26.89921;46.56298;TrainStation Bacau;M
600;451;3;28.06053;45.44403;TrainStation Galati;M
601;452;3;21.88724;45.29215;TrainStation Resita;S
602;453;3;25.9641;43.92163;TrainStation Giurgiu;S
603;454;3;28.64039;44.16613;TrainStation Constanta;M
604;455;3;23.08589;42.01273;TrainStation Blagoevgrad;S
605;456;3;27.91307;43.19796;TrainStation Varna;M
606;457;3;27.47331;42.49054;TrainStation Burgas;M
607;458;3;23.32243;42.71163;TrainStation Sofia;L
608;459;3;25.63676;43.07276;TrainStation Veliko Tarnovo;S
609;460;3;24.73576;42.13247;TrainStation Plowdiw;M
610;461;3;25.94449;43.84027;TrainStation Russe;M
611;462;3;24.59103;43.43032;TrainStation Pleven;S
612;463;3;22.87361;43.98337;TrainStation Vidin;S
613;464;3;27.81415;43.56923;TrainStation Dobrich;S
